Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Trey Riley,sa3007611,ATL,0.0445,0.0539,0,4.94874,1,0,0,0,1,4.533,1.0324,0.5913,0.54986,0.128,0.5579,,0.0507,0.8122,7.3098,5.0211,1.45582,1.152,0.179175,0.123075,0.056099713,0.263072,1.5903,0.303063,0.707958,,,5.03461,-0.00889825,-0.0483421,999,,,
Joey Mancini,sa3020858,HOU,0.0482,0.0591,0.0235,4.89816,0.6784,0.0684,0,0,1,4.411,1.0332,0.5831,0.54424,0.153778,0.4191,,0.0559,0.7493,6.7437,3.7719,1.78788,1.384,0.169871,0.0950125,0.074858323,0.2625,1.4523,0.289959,0.702661,,,5.09472,-0.00890626,-0.0477105,999,,,
Brad Case,sa3007613,PIT,0.0427,0.0557,0,4.91472,1,0,0,0,1,4.474,1.0876,0.5878,0.54608,0.132111,0.4301,,0.0612,0.6419,5.7771,3.8709,1.49244,1.189,0.143473,0.0961332,0.047340192,0.273081,1.5177,0.297782,0.697733,,,5.07676,-0.00890664,-0.0479019,999,,,
Zack Leban,sa3007967,,0.0441,0.0576,0.0085,4.92003,0.878,0.026,0,0,1,4.476,1.013,0.5845,0.54667,0.143556,0.4935,,0.0605,0.8076,7.2684,4.4415,1.63647,1.292,0.180429,0.110255,0.070174269,0.258287,1.5065,0.292659,0.706231,,,5.08223,-0.00891767,-0.0478541,999,,,
Trey Cumbie,sa3006954,,0.0448,0.0564,0.0074,4.81023,0.8994,0.0214,0,0,1,4.456,0.9815,0.5691,0.53447,0.152111,0.5055,,0.0444,0.8565,7.7085,4.5495,1.69436,1.369,0.192213,0.113443,0.078770205,0.251274,1.487,0.286244,0.720461,,,5.08336,-0.00893033,-0.0478541,999,,,
Hansen Butler,sa3011363,,0.0434,0.055,0,4.96917,1,0,0,0,1,4.496,1.0254,0.5908,0.55213,0.139778,0.5239,,0.0446,0.8029,7.2261,4.7151,1.53254,1.258,0.178581,0.116526,0.062055171,0.261082,1.5493,0.296709,0.708106,,,5.08602,-0.00896042,-0.0478541,999,,,
Morgan McSweeney,sa3010781,BAL,0.0457,0.0526,0,4.80987,1,0,0,0,1,4.448,1.0265,0.5738,0.53443,0.142556,0.473,,0.0429,0.7535,6.7815,4.257,1.59302,1.283,0.169402,0.10634,0.063062049,0.261056,1.4995,0.29115,0.71212,,,5.06313,-0.00896619,-0.0481029,999,,,
Jorge Juan,sa3005826,ATL,0.0447,0.0537,0,4.95324,1,0,0,0,1,4.535,0.9707,0.5878,0.55036,0.138222,0.5945,,0.0588,0.9423,8.4807,5.3505,1.58503,1.244,0.207784,0.131092,0.076692387,0.250071,1.5652,0.297189,0.712552,,,5.0414,-0.00897483,-0.0483421,999,,,
Ralph Garza Jr.,17682,,0.0429,0.0555,0,4.86657,1,0,0,0,1,4.417,1.0654,0.5792,0.54073,0.150111,0.3883,,0.049,0.6894,6.2046,3.4947,1.77543,1.351,0.156079,0.0879103,0.068168454,0.267709,1.4537,0.291476,0.703232,,,5.05376,-0.00898223,-0.0482177,999,,,
Luke Albright,sa3017592,ARI,0.0457,0.065,0.0304,5.14089,0.558,0.094,0,0,1,4.512,1.0286,0.6098,0.57121,0.136111,0.5356,,0.0505,0.7885,7.0965,4.8204,1.47218,1.225,0.174756,0.118706,0.056050524,0.262004,1.5642,0.297369,0.694794,,,5.11996,-0.00899802,-0.0475285,999,,,
Holden Laws,sa3008332,SEA,0.0439,0.0545,0,4.65606,1,0,0,0,1,4.427,1.0171,0.5538,0.51734,0.148889,0.4246,,0.0566,0.7536,6.7824,3.8214,1.77485,1.34,0.170228,0.0959115,0.074316688,0.257768,1.4417,0.285285,0.719964,,,5.04117,-0.00900266,-0.0483708,999,,,
Jacob Wallace,sa3010374,KCR,0.0434,0.055,0,5.04765,1,0,0,0,1,4.533,0.9788,0.5975,0.56085,0.136667,0.5982,,0.0546,0.8802,7.9218,5.3838,1.47141,1.23,0.194176,0.131966,0.062210456,0.252255,1.577,0.294109,0.70688,,,5.14388,-0.00900391,-0.0472794,999,,,
Danny Dopico,sa875346,,0.0437,0.0547,0,4.91094,1,0,0,0,1,4.529,0.9909,0.5851,0.54566,0.131333,0.5912,,0.05,0.8551,7.6959,5.3208,1.44638,1.182,0.188805,0.130537,0.058268934,0.254874,1.5821,0.296263,0.713043,,,5.08995,-0.00900467,-0.0478541,999,,,
Nomar Rojas,sa3009742,,0.0435,0.0549,0,4.92426,1,0,0,0,1,4.5,1.0494,0.5885,0.54714,0.130889,0.5132,,0.0482,0.7322,6.5898,4.6188,1.42673,1.178,0.162711,0.114044,0.048666671,0.26644,1.5626,0.298653,0.706199,,,5.09057,-0.00901168,-0.0478541,999,,,
Mitch Neunborn,sa3021722,PHI,0.0465,0.0619,0.0265,4.94631,0.6364,0.0774,0,0,1,4.414,0.9914,0.5839,0.54959,0.165444,0.4606,,0.0444,0.8404,7.5636,4.1454,1.82458,1.489,0.190394,0.10435,0.086044401,0.25362,1.452,0.284503,0.711337,,,5.15419,-0.0090187,-0.0471836,999,,,
Ty Weber,sa3014788,SFG,0.0424,0.0614,0.0137,4.97772,0.8087,0.0407,0,0,1,4.414,1.117,0.5922,0.55308,0.149556,0.3361,,0.0438,0.6067,5.4603,3.0249,1.80512,1.346,0.137449,0.0761441,0.061304934,0.27689,1.4531,0.295147,0.692196,,,5.03973,-0.0090271,-0.0484091,999,,,
Will Ethridge,sa3011337,,0.0439,0.0581,0.0091,4.96629,0.8689,0.0279,0,0,1,4.426,1.0788,0.5901,0.55181,0.152444,0.3795,,0.0571,0.6843,6.1587,3.4155,1.80316,1.372,0.154609,0.0857433,0.068865798,0.270417,1.4583,0.293833,0.697418,,,5.09219,-0.00902998,-0.0478541,999,,,
Blake Taylor,16418,TEX,0.0448,0.0536,0,4.80933,1,0,0,0,1,4.49,1.0512,0.5744,0.53437,0.138,0.4852,,0.0407,0.7379,6.6411,4.3668,1.52082,1.242,0.164343,0.108062,0.056280635,0.26518,1.5364,0.295706,0.7162,,,5.06511,-0.00903925,-0.0481508,999,,,
Diomar Lopez,sa828277,CIN,0.0428,0.0556,0,5.06223,1,0,0,0,1,4.45,1.0455,0.5999,0.56247,0.16,0.4576,,0.0494,0.8098,7.2882,4.1184,1.76967,1.44,0.181978,0.102831,0.079146072,0.265153,1.5031,0.297827,0.706122,,,5.15061,-0.00903926,-0.0472411,999,,,
Juan Then,22828,CHW,0.0409,0.0575,0,4.83561,1,0,0,0,1,4.452,1.0759,0.58,0.53729,0.136889,0.457,,0.0429,0.6551,5.8959,4.113,1.43348,1.232,0.147147,0.10265,0.044496857,0.272235,1.5329,0.297145,0.710454,,,5.13827,-0.00904419,-0.0471836,999,,,
Kenyon Yovan,sa3016839,LAA,0.0432,0.0552,0,4.99221,1,0,0,0,1,4.429,1.0341,0.591,0.55469,0.160556,0.4422,,0.0481,0.7806,7.0254,3.9798,1.76526,1.445,0.176247,0.099842,0.07640551,0.262549,1.4763,0.29142,0.707379,,,5.16613,-0.00905191,-0.0470878,999,,,
Zane Mills,sa3017535,STL,0.0438,0.0546,0,4.93776,1,0,0,0,1,4.446,1.1295,0.5915,0.54864,0.134556,0.3892,,0.0451,0.5401,4.8609,3.5028,1.38772,1.211,0.12148,0.0875394,0.033940613,0.281551,1.5187,0.298151,0.696974,,,5.14113,-0.00905417,-0.0473561,999,,,
Jake Elliott,sa919409,,0.0441,0.0564,0.0053,4.92948,0.9241,0.0161,0,0,1,4.394,1.0336,0.5819,0.54772,0.166444,0.3918,,0.0407,0.7677,6.9093,3.5262,1.95942,1.498,0.174716,0.089167,0.085548475,0.260911,1.4254,0.28644,0.70741,,,5.09509,-0.00906269,-0.0478541,999,,,
Tanner Dodson,sa3007008,LAD,0.0466,0.0518,0,4.72473,1,0,0,0,1,4.531,1.0591,0.5716,0.52497,0.111222,0.5514,,0.0562,0.6772,6.0948,4.9626,1.22815,1.001,0.149459,0.121695,0.027764298,0.269944,1.6105,0.302355,0.714124,,,5.0835,-0.00908425,-0.0479976,999,,,
Jaime Melendez,sa3010660,HOU,0.0494,0.0617,0.0347,4.89438,0.5415,0.0975,0,0,1,4.49,0.9842,0.5846,0.54382,0.136778,0.5608,,0.0572,0.8446,7.6014,5.0472,1.50606,1.231,0.188107,0.1249,0.063207135,0.254184,1.545,0.293163,0.709562,,,5.11212,-0.00910255,-0.0477105,999,,,
Griffin McLarty,sa1115734,,0.0451,0.063,0.0255,4.97106,0.6504,0.0744,0,0,1,4.442,1.0319,0.5895,0.55234,0.153556,0.4515,,0.0451,0.7779,7.0011,4.0635,1.72292,1.382,0.175124,0.101643,0.073480405,0.261545,1.4834,0.291427,0.704734,,,5.09943,-0.0091117,-0.0478541,999,,,
David Griffin,sa3015136,,0.0449,0.062,0.022,4.94757,0.6949,0.0649,0,0,1,4.397,1.0793,0.5876,0.54973,0.158444,0.3564,,0.0479,0.671,6.039,3.2076,1.88272,1.426,0.152604,0.0810553,0.07154879,0.270318,1.4357,0.29111,0.69867,,,5.09989,-0.00911683,-0.0478541,999,,,
Cody Sedlock,19357,,0.0438,0.0546,0,4.90347,1,0,0,0,1,4.45,1.0202,0.5819,0.54483,0.149,0.4684,,0.0489,0.7786,7.0074,4.2156,1.66225,1.341,0.174966,0.105258,0.069707856,0.259415,1.4886,0.289907,0.708359,,,5.10091,-0.00912837,-0.0478541,999,,,
Evan Taylor,sa3019950,MIA,0.0422,0.0562,0,4.84641,1,0,0,0,1,4.552,1.0258,0.5804,0.53849,0.118778,0.5828,,0.0568,0.7735,6.9615,5.2452,1.32721,1.069,0.169925,0.128032,0.041893691,0.262192,1.6086,0.300326,0.712884,,,5.08512,-0.009133,-0.0480264,999,,,
Skylar Arias,sa918539,BOS,0.0451,0.0596,0.0156,5.08122,0.7708,0.0488,0,0,1,4.557,1.0113,0.6038,0.56458,0.132111,0.5839,,0.0707,0.8576,7.7184,5.2551,1.46874,1.189,0.188194,0.128133,0.06006144,0.259148,1.5952,0.301848,0.702999,,,5.13526,-0.00914014,-0.0474998,999,,,
Cyrillo Watson,sa3011557,,0.0439,0.0573,0.0069,4.96413,0.9027,0.0207,0,0,1,4.486,1.0125,0.5893,0.55157,0.144444,0.5191,,0.046,0.8193,7.3737,4.6719,1.57831,1.3,0.182635,0.115716,0.066919297,0.258232,1.5316,0.293544,0.708828,,,5.10369,-0.00915969,-0.0478541,999,,,
Jacob Kostyshock,sa3011245,,0.0434,0.055,0,4.96962,1,0,0,0,1,4.498,1.0246,0.5907,0.55218,0.140222,0.5072,,0.0623,0.7981,7.1829,4.5648,1.57354,1.262,0.177434,0.112761,0.064673193,0.260812,1.5318,0.295761,0.704686,,,5.1044,-0.00916771,-0.0478541,999,,,
Bradley Hanner,sa3010837,CLE,0.0444,0.054,0,4.76937,1,0,0,0,1,4.474,1.0064,0.5698,0.52993,0.137,0.4846,,0.0705,0.8009,7.2081,4.3614,1.6527,1.233,0.179012,0.108315,0.070697352,0.256807,1.491,0.291647,0.709052,,,5.01371,-0.00918024,-0.0488298,999,,,
Wandisson Charles,sa874818,BAL,0.0458,0.0526,0,4.79133,1,0,0,0,1,4.525,0.9749,0.5731,0.53237,0.127556,0.6112,,0.0448,0.8563,7.7067,5.5008,1.40101,1.148,0.189238,0.135072,0.054165751,0.251977,1.5861,0.293692,0.719704,,,5.08283,-0.00918838,-0.0481029,999,,,
Jordan Sheffield,19682,,0.0435,0.0549,0,4.95162,1,0,0,0,1,4.47,1.0407,0.5883,0.55018,0.144333,0.4821,,0.0435,0.7578,6.8202,4.3389,1.57187,1.299,0.16953,0.107852,0.061677858,0.263842,1.5228,0.294638,0.707561,,,5.10675,-0.00919415,-0.0478541,999,,,
Edgar Navarro,24363,CHW,0.0408,0.0576,0,4.84002,1,0,0,0,1,4.531,1.0215,0.5811,0.53778,0.125111,0.5695,,0.0689,0.7477,6.7293,5.1255,1.31291,1.126,0.165019,0.12569,0.039329052,0.262421,1.591,0.296838,0.713285,,,5.21546,-0.00919425,-0.0471644,999,,,
Zach Hart,sa3009997,,0.0443,0.0596,0.014,4.93596,0.8038,0.0418,0,0,1,4.486,1.0276,0.5882,0.54844,0.139,0.5109,,0.0474,0.7718,6.9462,4.5981,1.51067,1.251,0.172046,0.113888,0.058158711,0.261629,1.5385,0.294541,0.707121,,,5.10751,-0.0092028,-0.0478541,999,,,
Justin Evans,sa3014795,MIA,0.0415,0.0569,0,5.02785,1,0,0,0,1,4.515,1.0266,0.5975,0.55865,0.136889,0.5254,,0.0597,0.8059,7.2531,4.7286,1.53388,1.232,0.178494,0.116368,0.062126242,0.261228,1.552,0.29785,0.701655,,,5.09227,-0.00921357,-0.0480264,999,,,
Jake Cantleberry,sa3011237,,0.0442,0.0542,0,4.81509,1,0,0,0,1,4.486,1.0008,0.5724,0.53501,0.140889,0.5322,,0.0437,0.8099,7.2891,4.7898,1.5218,1.268,0.180539,0.118636,0.061903693,0.255953,1.533,0.290578,0.719144,,,5.10867,-0.00921583,-0.0478541,999,,,
Josh James,16794,,0.0435,0.0549,0,4.97016,1,0,0,0,1,4.484,1.0018,0.5897,0.55224,0.145,0.5285,,0.0496,0.8398,7.5582,4.7565,1.58903,1.305,0.187288,0.117864,0.069424607,0.256484,1.5303,0.293314,0.708657,,,5.10891,-0.00921859,-0.0478541,999,,,
Ryley Gilliam,sa3008225,NYY,0.0467,0.0516,0,4.75803,1,0,0,0,1,4.409,0.9999,0.5631,0.52867,0.164556,0.4137,,0.0503,0.8426,7.5834,3.7233,2.03674,1.481,0.191109,0.0938308,0.097278282,0.25346,1.4136,0.284339,0.7188,,,5.01523,-0.00922786,-0.0488585,999,,,
Patrick Weigel,17792,,0.0438,0.0546,0,4.87665,1,0,0,0,1,4.494,0.9925,0.5803,0.54185,0.140333,0.5389,,0.0577,0.8438,7.5942,4.8501,1.56578,1.263,0.187761,0.119915,0.067846023,0.254657,1.5314,0.292512,0.71247,,,5.09575,-0.00923249,-0.0480072,999,,,
Reidis Sena,sa3009626,BOS,0.0435,0.0549,0,5.20578,1,0,0,0,1,4.56,1.0542,0.6202,0.57842,0.127222,0.5871,,0.0432,0.7852,7.0668,5.2839,1.33742,1.145,0.172193,0.12875,0.043442979,0.268265,1.6413,0.307223,0.697859,,,5.1436,-0.00923425,-0.0474998,999,,,
Yennsy Díaz,20218,,0.0447,0.0537,0,4.84857,1,0,0,0,1,4.431,0.9927,0.573,0.53873,0.160111,0.4628,,0.0437,0.8457,7.6113,4.1652,1.82736,1.441,0.19086,0.104446,0.086413912,0.252949,1.4555,0.285261,0.716696,,,5.07876,-0.0092439,-0.0481986,999,,,
Robert Kwiatkowski,sa3014929,BOS,0.0436,0.0597,0.0108,5.27895,0.8268,0.0368,0,0,1,4.468,1.1482,0.6279,0.58655,0.146444,0.3894,,0.0424,0.6122,5.5098,3.5046,1.57216,1.318,0.137019,0.0871531,0.049865708,0.284476,1.5376,0.305641,0.682662,,,5.14399,-0.00924878,-0.0475093,999,,,
Billy Sullivan,sa3014918,SFG,0.0423,0.0561,0,4.8618,1,0,0,0,1,4.552,1.0077,0.582,0.5402,0.117333,0.5829,,0.067,0.7927,7.1343,5.2461,1.35992,1.056,0.174143,0.128054,0.046089619,0.258246,1.5906,0.297576,0.707128,,,5.05885,-0.00926294,-0.0484282,999,,,
Trayson Kubo,sa3010314,,0.0434,0.055,0,4.98177,1,0,0,0,1,4.507,1.0219,0.5925,0.55353,0.138778,0.5413,,0.0423,0.8048,7.2432,4.8717,1.48679,1.249,0.178567,0.120102,0.058464602,0.260463,1.5632,0.296367,0.709104,,,5.11452,-0.00928186,-0.0478541,999,,,
Aaron Ochsenbein,sa3011241,,0.047,0.055,0.0093,4.92462,0.8681,0.0281,0,0,1,4.412,1.0336,0.5829,0.54718,0.168222,0.4138,,0.0394,0.8072,7.2648,3.7242,1.9507,1.514,0.182956,0.0937897,0.089165919,0.261089,1.4474,0.290066,0.713349,,,5.1013,-0.00928499,-0.0479976,999,,,
Joe Nahas,sa3011679,CHC,0.0433,0.0551,0,4.97385,1,0,0,0,1,4.458,1.0677,0.5922,0.55265,0.146,0.4376,,0.0492,0.716,6.444,3.9384,1.6362,1.314,0.16061,0.0981606,0.062449537,0.268861,1.5053,0.296443,0.701899,,,5.09561,-0.00932232,-0.0480934,999,,,
Oscar Rayo,sa3016749,KCR,0.0447,0.0637,0.026,5.06367,0.6413,0.0763,0,0,1,4.478,1.1202,0.6038,0.56263,0.136889,0.4208,,0.0491,0.5935,5.3415,3.7872,1.41041,1.232,0.132537,0.0939705,0.038566321,0.279484,1.541,0.299999,0.694554,,,5.17147,-0.0093252,-0.047289,999,,,
Nick Swiney,sa3014542,SFG,0.0431,0.0595,0.0106,4.82112,0.8524,0.0314,0,0,1,4.455,1.0192,0.5717,0.53568,0.145556,0.4585,,0.0492,0.7587,6.8283,4.1265,1.65474,1.31,0.170303,0.102918,0.067384958,0.258202,1.4777,0.287096,0.711189,,,5.06713,-0.0093361,-0.0484091,999,,,
Rafael Marcano,sa3008330,MIN,0.0449,0.0577,0.0107,4.87098,0.8491,0.0321,0,0,1,4.512,1.0205,0.5802,0.54122,0.131889,0.5344,,0.0484,0.7711,6.9399,4.8096,1.44293,1.187,0.1709,0.11844,0.052460112,0.259722,1.5549,0.293638,0.711327,,,5.08997,-0.00933987,-0.0481699,999,,,
Alejandro Torres,sa3023265,HOU,0.0458,0.0526,0,4.95054,1,0,0,0,1,4.45,0.9849,0.5859,0.55006,0.156667,0.5017,,0.0517,0.8667,7.8003,4.5153,1.72753,1.41,0.194764,0.112742,0.082022473,0.252759,1.4866,0.288258,0.710742,,,5.13268,-0.0093445,-0.04772,999,,,
Willian Suarez,sa916841,LAA,0.0432,0.0552,0,4.95738,1,0,0,0,1,4.502,0.9821,0.5889,0.55082,0.143556,0.576,,0.0539,0.866,7.794,5.184,1.50347,1.292,0.192359,0.127943,0.064415827,0.253635,1.5581,0.292937,0.714158,,,5.19313,-0.00934625,-0.0470782,999,,,
Jhonleider Salinas,sa873497,,0.0435,0.0549,0,4.98366,1,0,0,0,1,4.488,1.0031,0.5903,0.55374,0.147556,0.5263,,0.0465,0.8419,7.5771,4.7367,1.59966,1.328,0.187589,0.117268,0.070320845,0.256207,1.5294,0.292419,0.709922,,,5.12203,-0.00936655,-0.0478541,999,,,
Allan Saathoff,sa3020711,SEA,0.0433,0.0551,0,4.75191,1,0,0,0,1,4.468,0.9855,0.5656,0.52799,0.143111,0.5121,,0.051,0.8226,7.4034,4.6089,1.60633,1.288,0.184109,0.114615,0.069494188,0.252375,1.4976,0.286606,0.718446,,,5.07376,-0.00938032,-0.0483804,999,,,
Matt Withrow,sa659074,,0.045,0.0647,0.0292,5.05449,0.5976,0.0856,0,0,1,4.45,1.0337,0.5977,0.56161,0.158444,0.4539,,0.0456,0.8018,7.2162,4.0851,1.76647,1.426,0.18018,0.102,0.078179784,0.261663,1.4876,0.292703,0.703046,,,5.12389,-0.00938747,-0.0478541,999,,,
Jeisson Cabrera,sa3006501,LAD,0.0463,0.0521,0,4.87827,1,0,0,0,1,4.49,0.9815,0.5795,0.54203,0.149111,0.5476,,0.0488,0.8909,8.0181,4.9284,1.62692,1.342,0.198419,0.12196,0.076458812,0.25208,1.5291,0.291699,0.719206,,,5.11506,-0.00944007,-0.0479976,999,,,
Kieran Lovegrove,sa657950,,0.0435,0.0549,0,4.96341,1,0,0,0,1,4.515,0.9945,0.5895,0.55149,0.139667,0.5705,,0.0448,0.8506,7.6554,5.1345,1.49097,1.257,0.188394,0.126357,0.062037647,0.25502,1.565,0.293814,0.712321,,,5.12958,-0.0094516,-0.0478541,999,,,
Franny Cobos,sa3006494,HOU,0.0459,0.0524,0,4.89744,1,0,0,0,1,4.439,1.01,0.5824,0.54416,0.151667,0.4768,,0.048,0.7865,7.0785,4.2912,1.64954,1.365,0.17718,0.107412,0.069767952,0.258035,1.4868,0.288415,0.70963,,,5.14228,-0.00945273,-0.04772,999,,,
Alejandro Melean,sa3006815,,0.0437,0.0547,0,4.93812,1,0,0,0,1,4.429,1.0421,0.5853,0.54868,0.156,0.4243,,0.0448,0.7372,6.6348,3.8187,1.73745,1.404,0.166448,0.0958004,0.070648007,0.263163,1.4664,0.288943,0.70601,,,5.13011,-0.00945761,-0.0478541,999,,,
Gabriel Yanez,sa3005332,MIN,0.0441,0.0543,0,4.90554,1,0,0,0,1,4.502,1.0695,0.5854,0.54506,0.130889,0.4838,,0.0454,0.6772,6.0948,4.3542,1.39975,1.178,0.150422,0.107463,0.042958684,0.269206,1.5533,0.296587,0.706468,,,5.10397,-0.00948755,-0.0481603,999,,,
Tyler Burch,sa1172727,BAL,0.0451,0.0532,0,4.95279,1,0,0,0,1,4.433,1.0628,0.5882,0.55031,0.154667,0.4111,,0.0457,0.72,6.48,3.6999,1.7514,1.392,0.162418,0.0927363,0.069681935,0.26729,1.4739,0.292801,0.704409,,,5.11028,-0.00948767,-0.0480934,999,,,
Tyler Thornton,sa3018229,CLE,0.0445,0.0539,0,4.79088,1,0,0,0,1,4.49,0.9129,0.5664,0.53232,0.150444,0.573,,0.0658,1.0001,9.0009,5.157,1.74538,1.354,0.222739,0.127617,0.095122501,0.237043,1.4859,0.282322,0.721019,,,5.04119,-0.00949005,-0.0488298,999,,,
Jhordany Mezquita,sa3004860,PHI,0.0472,0.0627,0.0315,4.90302,0.5877,0.0877,0,0,1,4.46,1.0234,0.5828,0.54478,0.149111,0.4897,,0.0467,0.7601,6.8409,4.4073,1.55217,1.342,0.170426,0.109798,0.060627811,0.260832,1.5131,0.290038,0.713232,,,5.19666,-0.00949757,-0.0471836,999,,,
Austin Briggs,sa3007261,OAK,0.0417,0.0601,0.0094,4.73274,0.8755,0.0265,0,0,1,4.551,1.0266,0.5703,0.52586,0.108778,0.6027,,0.0562,0.6917,6.2253,5.4243,1.14767,0.979,0.151989,0.132432,0.019556135,0.263765,1.6293,0.296874,0.716989,,,5.17662,-0.00950508,-0.047404,999,,,
Karan Patel,sa1169765,,0.0449,0.0619,0.0216,4.97061,0.7007,0.0637,0,0,1,4.48,0.9978,0.5894,0.55229,0.148444,0.523,,0.047,0.8373,7.5357,4.707,1.60096,1.336,0.186897,0.116741,0.070156254,0.255192,1.5208,0.290452,0.70938,,,5.13439,-0.00950583,-0.0478541,999,,,
Adam McKillican,sa3017687,COL,0.0406,0.0578,0,5.43195,1,0,0,0,1,4.498,1.1349,0.6432,0.60355,0.158111,0.4303,,0.0499,0.7379,6.6411,3.8727,1.71485,1.423,0.164051,0.0956647,0.068385944,0.282468,1.5652,0.312894,0.686091,,,5.18946,-0.00951786,-0.0472794,999,,,
Juan Nunez,sa828600,TOR,0.0445,0.0539,0,4.88448,1,0,0,0,1,4.507,0.945,0.5777,0.54272,0.146444,0.5768,,0.0561,0.9388,8.4492,5.1912,1.6276,1.318,0.208298,0.127979,0.080319509,0.243928,1.5218,0.286338,0.716977,,,5.09409,-0.00951823,-0.0482943,999,,,
Brett Daniels,sa3008127,,0.0442,0.06,0.0141,4.97997,0.7963,0.0433,0,0,1,4.476,1.0202,0.5912,0.55333,0.147111,0.5032,,0.0446,0.7944,7.1496,4.5288,1.5787,1.324,0.17748,0.112422,0.065058082,0.259712,1.5234,0.292327,0.707582,,,5.13626,-0.00952687,-0.0478541,999,,,
Manuel Castro,sa3017493,SDP,0.0442,0.0542,0,4.88187,1,0,0,0,1,4.48,1.0242,0.5821,0.54243,0.139333,0.5101,,0.0451,0.7548,6.7932,4.5909,1.47971,1.254,0.168482,0.113862,0.054620534,0.260956,1.5343,0.291971,0.711004,,,5.13655,-0.00954027,-0.0478636,999,,,
Daniel Juarez,sa3011139,NYM,0.0457,0.0526,0,4.62132,1,0,0,0,1,4.433,0.9576,0.5483,0.51348,0.152444,0.4964,,0.0467,0.837,7.533,4.4676,1.68614,1.372,0.188811,0.111978,0.076832838,0.246176,1.454,0.277596,0.730063,,,5.10629,-0.00954415,-0.048189,999,,,
Henry Henry,sa918121,NYM,0.0448,0.0536,0,4.75299,1,0,0,0,1,4.496,1.0125,0.5698,0.52811,0.129222,0.5399,,0.0482,0.7537,6.7833,4.8591,1.396,1.163,0.167638,0.120085,0.04755339,0.259091,1.5524,0.291995,0.716448,,,5.106,-0.00955105,-0.0481986,999,,,
John Doxakis,sa1115967,CLE,0.0448,0.0536,0,4.69494,1,0,0,0,1,4.462,1.018,0.5608,0.52166,0.139556,0.4545,,0.0719,0.7573,6.8157,4.0905,1.66623,1.256,0.169722,0.10186,0.067861959,0.258665,1.4725,0.289081,0.713871,,,5.04803,-0.00955706,-0.0488202,999,,,
Blake Bass,sa875190,TEX,0.0442,0.0542,0,4.97025,1,0,0,0,1,4.494,1.0174,0.5903,0.55225,0.147444,0.5213,,0.0432,0.834,7.506,4.6917,1.59985,1.327,0.185581,0.115999,0.069581658,0.258913,1.5387,0.295095,0.711864,,,5.11149,-0.00956219,-0.0481508,999,,,
Julian Valdez,sa3010656,,0.0433,0.0551,0,4.97097,1,0,0,0,1,4.509,1.0495,0.5934,0.55233,0.133222,0.5129,,0.0548,0.7314,6.5826,4.6161,1.42601,1.199,0.162209,0.11375,0.048458651,0.266283,1.5624,0.297814,0.704272,,,5.1414,-0.00958486,-0.0478541,999,,,
Tyler Schimpf,sa829573,,0.0433,0.0551,0,5.02641,1,0,0,0,1,4.507,1.0057,0.5954,0.55849,0.146,0.5413,,0.0485,0.8467,7.6203,4.8717,1.5642,1.314,0.187863,0.120102,0.067761272,0.256739,1.547,0.293965,0.708774,,,5.14321,-0.00960527,-0.0478541,999,,,
Nick Lackney,sa3010786,,0.0438,0.0546,0,4.86009,1,0,0,0,1,4.537,1.0302,0.5813,0.54001,0.126222,0.5736,,0.0443,0.7601,6.8409,5.1624,1.32514,1.136,0.167534,0.126427,0.041106462,0.262866,1.6038,0.298069,0.716494,,,5.1436,-0.00960965,-0.0478541,999,,,
Wyatt Olds,sa3017539,BOS,0.0437,0.0589,0.009,5.23098,0.8475,0.0325,0,0,1,4.552,1.0054,0.6188,0.58122,0.140556,0.5516,,0.0957,0.8807,7.9263,4.9644,1.59663,1.265,0.193475,0.121178,0.072297893,0.257485,1.557,0.299934,0.68974,,,5.17693,-0.00961003,-0.0474998,999,,,
Andrew Schultz,sa3010782,PHI,0.0441,0.0543,0,4.98204,1,0,0,0,1,4.515,0.9921,0.5919,0.55356,0.140333,0.5656,,0.0633,0.8357,7.5213,5.0904,1.47755,1.263,0.185094,0.125271,0.059822813,0.255295,1.5577,0.292697,0.709504,,,5.20885,-0.0096248,-0.047174,999,,,
Matt Andriese,12022,MIA,0.1179,0.1445,0,4.45285,2.6667,0,0,0.2783,2.6667,11.44,2.8773,1.4203,1.31938,0.360301,0.7026,,0.1011,1.9716,6.65407,2.37125,2.80615,1.216,0.172343,0.0614161,0.110926587,0.270517,1.34245,0.303092,0.7022,,,4.35113,-0.00962935,0.0588753,999,,,
Devin Conn,sa3007252,,0.0434,0.055,0,4.95891,1,0,0,0,1,4.484,1.058,0.5916,0.55099,0.138333,0.4794,,0.0505,0.7057,6.3513,4.3146,1.47205,1.245,0.157382,0.106913,0.050468318,0.26757,1.5374,0.295706,0.70386,,,5.14585,-0.00963495,-0.0478541,999,,,
